system:index,ALL_ORBITS,MGRS_TILE,ORBITS_TO_KEEP,ORBIT_MEAN_NODATA_PERCENTAGE,.geo
95,[50.0],34RER,[50.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
96,[50.0],34RES,[50.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
97,[50.0],34RET,[50.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
98,[50.0],34SFA,[50.0],[2.1691621395348837],"{""type"":""MultiPoint"",""coordinates"":[]}"
99,[50.0],34SFB,[50.0],[1.907974627906977],"{""type"":""MultiPoint"",""coordinates"":[]}"
100,[50.0],34SGF,[50.0],[1.4047619047619046E-6],"{""type"":""MultiPoint"",""coordinates"":[]}"
101,[50.0],35SKB,[50.0],[2.140797],"{""type"":""MultiPoint"",""coordinates"":[]}"
102,[50.0],33NWE,[50.0],[3.894385090909091],"{""type"":""MultiPoint"",""coordinates"":[]}"
103,[50.0],33NWF,[50.0],[8.81147029787234],"{""type"":""MultiPoint"",""coordinates"":[]}"
104,[50.0],33NXE,[50.0],[5.8354613777777775],"{""type"":""MultiPoint"",""coordinates"":[]}"
105,[50.0],33NXF,[50.0],[7.1227217826086955],"{""type"":""MultiPoint"",""coordinates"":[]}"
106,[50.0],33NXG,[50.0],[1.9072794651162792],"{""type"":""MultiPoint"",""coordinates"":[]}"
107,[50.0],33NXH,[50.0],[1.9069058604651161],"{""type"":""MultiPoint"",""coordinates"":[]}"
108,[50.0],33NXJ,[50.0],[1.9080183953488372],"{""type"":""MultiPoint"",""coordinates"":[]}"
109,[50.0],33PXK,[50.0],[3.733168181818182],"{""type"":""MultiPoint"",""coordinates"":[]}"
110,[50.0],33PYK,[50.0],[3.723323181818181],"{""type"":""MultiPoint"",""coordinates"":[]}"
111,[50.0],33PYL,[50.0],[3.725670727272727],"{""type"":""MultiPoint"",""coordinates"":[]}"
112,[50.0],33PYM,[50.0],[1.9066260465116283],"{""type"":""MultiPoint"",""coordinates"":[]}"
113,[50.0],33PYN,[50.0],[1.9076286046511628],"{""type"":""MultiPoint"",""coordinates"":[]}"
114,[50.0],33PYP,[50.0],[3.0952380952380955E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
115,[50.0],33PYQ,[50.0],[1.9094557906976748],"{""type"":""MultiPoint"",""coordinates"":[]}"
116,[50.0],33PZQ,[50.0],[1.9056999302325581],"{""type"":""MultiPoint"",""coordinates"":[]}"
117,[50.0],32KNE,[50.0],[38.177992],"{""type"":""MultiPoint"",""coordinates"":[]}"
118,[50.0],32KNF,[50.0],[45.45209702380952],"{""type"":""MultiPoint"",""coordinates"":[]}"
119,[50.0],32KNG,[50.0],[65.86594880487806],"{""type"":""MultiPoint"",""coordinates"":[]}"
120,[50.0],32KPD,[50.0],[88.48369443902438],"{""type"":""MultiPoint"",""coordinates"":[]}"
121,[50.0],32KPE,[50.0],[5.155203380952382],"{""type"":""MultiPoint"",""coordinates"":[]}"
122,[50.0],32KPF,[50.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
123,[50.0],32KPG,[50.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
124,[50.0],32KQF,[50.0],[7.317073170731708E-8],"{""type"":""MultiPoint"",""coordinates"":[]}"
125,[50.0],32KQG,[50.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
126,[50.0],32LNH,[50.0],[87.45532297560973],"{""type"":""MultiPoint"",""coordinates"":[]}"
127,[50.0],32LPH,[50.0],[1.4285627804878052],"{""type"":""MultiPoint"",""coordinates"":[]}"
128,[50.0],32LPJ,[50.0],[17.939109121951223],"{""type"":""MultiPoint"",""coordinates"":[]}"
129,[50.0],32LPK,[50.0],[43.28932734090909],"{""type"":""MultiPoint"",""coordinates"":[]}"
130,[50.0],32LPL,[50.0],[63.996953434782625],"{""type"":""MultiPoint"",""coordinates"":[]}"
131,[50.0],32LPM,[50.0],[82.89576509302324],"{""type"":""MultiPoint"",""coordinates"":[]}"
132,[50.0],32LQH,[50.0],[7.317073170731708E-8],"{""type"":""MultiPoint"",""coordinates"":[]}"
133,[50.0],32LQJ,[50.0],[2.3560776666666667],"{""type"":""MultiPoint"",""coordinates"":[]}"
134,[50.0],32LQK,[50.0],[5.734458977272727],"{""type"":""MultiPoint"",""coordinates"":[]}"
135,[50.0],32LQL,[50.0],[9.35983563829787],"{""type"":""MultiPoint"",""coordinates"":[]}"
136,[50.0],32LQM,[50.0],[2.145134674418604],"{""type"":""MultiPoint"",""coordinates"":[]}"
137,[50.0],32LQN,[50.0],[13.014604642857147],"{""type"":""MultiPoint"",""coordinates"":[]}"
138,[50.0],32LQP,[50.0],[34.45861654761905],"{""type"":""MultiPoint"",""coordinates"":[]}"
139,[50.0],32LQQ,[50.0],[55.84909378571429],"{""type"":""MultiPoint"",""coordinates"":[]}"
140,[50.0],32LQR,[50.0],[77.16467802380953],"{""type"":""MultiPoint"",""coordinates"":[]}"
141,[50.0],32LRK,[50.0],[7.497433888888889],"{""type"":""MultiPoint"",""coordinates"":[]}"
142,[50.0],32LRL,[50.0],[7.197749434782609],"{""type"":""MultiPoint"",""coordinates"":[]}"
143,[50.0],32LRM,[50.0],[2.096244],"{""type"":""MultiPoint"",""coordinates"":[]}"
144,[50.0],32LRN,[50.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
145,[50.0],32LRP,[50.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
146,[50.0],32LRQ,[50.0],[5.452380952380952E-6],"{""type"":""MultiPoint"",""coordinates"":[]}"
147,[50.0],32LRR,[50.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
148,[50.0],32MQS,[50.0],[96.24086207142858],"{""type"":""MultiPoint"",""coordinates"":[]}"
149,[50.0],32MRS,[50.0],[7.732096523809524],"{""type"":""MultiPoint"",""coordinates"":[]}"
150,[50.0],33LTG,[50.0],[2.2577582325581393],"{""type"":""MultiPoint"",""coordinates"":[]}"
151,[50.0],33LTH,[50.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
152,[50.0],33LTJ,[50.0],[7.142857142857144E-8],"{""type"":""MultiPoint"",""coordinates"":[]}"
153,[50.0],33LTK,[50.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
154,[50.0],33LTL,[50.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
155,[50.0],33MTM,[50.0],[7.142857142857144E-8],"{""type"":""MultiPoint"",""coordinates"":[]}"
156,[50.0],33MUM,[50.0],[4.3350830227272725],"{""type"":""MultiPoint"",""coordinates"":[]}"
157,[50.0],33MUN,[50.0],[3.7656716590909096],"{""type"":""MultiPoint"",""coordinates"":[]}"
158,[50.0],33MUP,[50.0],[8.720552297872342],"{""type"":""MultiPoint"",""coordinates"":[]}"
159,[50.0],33MUQ,[50.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
160,[50.0],33MUR,[50.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
161,[50.0],33MUS,[50.0],[1.9088502558139533],"{""type"":""MultiPoint"",""coordinates"":[]}"
162,[50.0],33MVR,[50.0],[2.3035209534883725],"{""type"":""MultiPoint"",""coordinates"":[]}"
163,[50.0],33MVS,[50.0],[1.9053300465116279],"{""type"":""MultiPoint"",""coordinates"":[]}"
164,[50.0],33MVT,[50.0],[3.095238095238095E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
165,[50.0],33MVU,[50.0],[1.9069131162790702],"{""type"":""MultiPoint"",""coordinates"":[]}"
166,[50.0],33MVV,[50.0],[1.9086072558139537],"{""type"":""MultiPoint"",""coordinates"":[]}"
167,[50.0],33NVA,[50.0],[1.9082949534883726],"{""type"":""MultiPoint"",""coordinates"":[]}"
168,"[50.0, 93.0]",33NVB,"[50.0, 93.0]","[1.2476190476190478E-5, 99.99549476923077]","{""type"":""MultiPoint"",""coordinates"":[]}"
169,[50.0],33NWA,[50.0],[1.9742064651162798],"{""type"":""MultiPoint"",""coordinates"":[]}"
170,[50.0],33NWB,[50.0],[2.1577239767441863],"{""type"":""MultiPoint"",""coordinates"":[]}"
171,[50.0],33NWC,[50.0],[1.9514417674418605],"{""type"":""MultiPoint"",""coordinates"":[]}"
172,[50.0],33NWD,[50.0],[7.738095238095238E-6],"{""type"":""MultiPoint"",""coordinates"":[]}"
173,[122.0],31NEF,[122.0],[30.39857402439024],"{""type"":""MultiPoint"",""coordinates"":[]}"
174,[122.0],31NEG,[122.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
175,[122.0],31NEH,[122.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
176,[122.0],31NEJ,[122.0],[7.317073170731708E-8],"{""type"":""MultiPoint"",""coordinates"":[]}"
177,[122.0],31NFH,[122.0],[3.902439024390244E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
178,[122.0],31NFJ,[122.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
179,[122.0],31PFK,[122.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
180,[122.0],31PFL,[122.0],[4.575883511627907],"{""type"":""MultiPoint"",""coordinates"":[]}"
181,[122.0],31PFM,[122.0],[5.6105012499999996],"{""type"":""MultiPoint"",""coordinates"":[]}"
182,[122.0],31PFN,[122.0],[5.917011340909088],"{""type"":""MultiPoint"",""coordinates"":[]}"
183,[122.0],31PGN,[122.0],[3.8112684651162794],"{""type"":""MultiPoint"",""coordinates"":[]}"
184,[122.0],31PGP,[122.0],[2.365775761904762],"{""type"":""MultiPoint"",""coordinates"":[]}"
185,[122.0],31PGQ,[122.0],[3.8144571860465115],"{""type"":""MultiPoint"",""coordinates"":[]}"
186,[122.0],31PGR,[122.0],[1.9526684761904765],"{""type"":""MultiPoint"",""coordinates"":[]}"
187,[122.0],31PGS,[122.0],[4.878048780487804E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
188,[122.0],31PGT,[122.0],[2.439024390243902E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
189,[122.0],31PHT,[122.0],[2.352072928571429],"{""type"":""MultiPoint"",""coordinates"":[]}"
190,[122.0],31QHA,[122.0],[3.816396906976744],"{""type"":""MultiPoint"",""coordinates"":[]}"
191,[122.0],31QHB,[122.0],[3.8196918604651167],"{""type"":""MultiPoint"",""coordinates"":[]}"
192,[122.0],31QHU,[122.0],[3.874305627906977],"{""type"":""MultiPoint"",""coordinates"":[]}"
193,[122.0],31QHV,[122.0],[4.416379744186047],"{""type"":""MultiPoint"",""coordinates"":[]}"
194,[122.0],32QKE,[122.0],[4.432075255813953],"{""type"":""MultiPoint"",""coordinates"":[]}"
195,[122.0],32QKF,[122.0],[3.851224139534884],"{""type"":""MultiPoint"",""coordinates"":[]}"
196,[122.0],32QKG,[122.0],[3.810034558139535],"{""type"":""MultiPoint"",""coordinates"":[]}"
197,[122.0],32QKH,[122.0],[1.952320976190476],"{""type"":""MultiPoint"",""coordinates"":[]}"
198,[122.0],32QLJ,[122.0],[1.9482911904761901],"{""type"":""MultiPoint"",""coordinates"":[]}"
199,[122.0],32QLK,[122.0],[1.9502523333333333],"{""type"":""MultiPoint"",""coordinates"":[]}"
200,[122.0],32QLL,[122.0],[1.9509407857142858],"{""type"":""MultiPoint"",""coordinates"":[]}"
201,[122.0],32QLM,[122.0],[1.9522928809523807],"{""type"":""MultiPoint"",""coordinates"":[]}"
202,[122.0],32RMP,[122.0],[1.9505980476190476],"{""type"":""MultiPoint"",""coordinates"":[]}"
203,[122.0],32RMQ,[122.0],[4.146341463414634E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
204,[122.0],32RMR,[122.0],[2.246290880952381],"{""type"":""MultiPoint"",""coordinates"":[]}"
205,[122.0],32RNU,[122.0],[5.5875009545454555],"{""type"":""MultiPoint"",""coordinates"":[]}"
206,[122.0],32RNV,[122.0],[2.2039670238095237],"{""type"":""MultiPoint"",""coordinates"":[]}"
207,[122.0],32SPC,[122.0],[1.950776380952381],"{""type"":""MultiPoint"",""coordinates"":[]}"
208,[122.0],32SPD,[122.0],[1.952303880952381],"{""type"":""MultiPoint"",""coordinates"":[]}"
209,[122.0],32SQH,[122.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
210,[122.0],33STD,[122.0],[5.609756097560975E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
211,[51.0],30QTL,[51.0],[5.850738577777777],"{""type"":""MultiPoint"",""coordinates"":[]}"
212,[51.0],30QUM,[51.0],[5.662287],"{""type"":""MultiPoint"",""coordinates"":[]}"
213,[51.0],30RUN,[51.0],[2.3151286744186046],"{""type"":""MultiPoint"",""coordinates"":[]}"
214,[51.0],30RUP,[51.0],[1.9051612558139537],"{""type"":""MultiPoint"",""coordinates"":[]}"
215,[51.0],30RVS,[51.0],[1.9152592558139536],"{""type"":""MultiPoint"",""coordinates"":[]}"
216,[51.0],30RVT,[51.0],[4.044408340909091],"{""type"":""MultiPoint"",""coordinates"":[]}"
217,[51.0],30SWA,[51.0],[7.142857142857144E-8],"{""type"":""MultiPoint"",""coordinates"":[]}"
218,[51.0],30SWB,[51.0],[7.142857142857144E-8],"{""type"":""MultiPoint"",""coordinates"":[]}"
219,[51.0],30SXF,[51.0],[2.301791880952381],"{""type"":""MultiPoint"",""coordinates"":[]}"
220,[51.0],29NLE,[51.0],[63.01247519047619],"{""type"":""MultiPoint"",""coordinates"":[]}"
221,[51.0],29NME,[51.0],[41.13018304761905],"{""type"":""MultiPoint"",""coordinates"":[]}"
222,[51.0],29NMF,[51.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
223,[51.0],29NMG,[51.0],[1.9080827441860466],"{""type"":""MultiPoint"",""coordinates"":[]}"
224,[51.0],29NNG,[51.0],[3.911316522727273],"{""type"":""MultiPoint"",""coordinates"":[]}"
225,[51.0],29NNH,[51.0],[1.9892271395348837],"{""type"":""MultiPoint"",""coordinates"":[]}"
226,[51.0],29NNJ,[51.0],[3.8095238095238096E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
227,[51.0],29PNK,[51.0],[1.908301418604651],"{""type"":""MultiPoint"",""coordinates"":[]}"
228,[51.0],29PNL,[51.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
229,[51.0],29PNM,[51.0],[1.4285714285714287E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
230,[51.0],29PPL,[51.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
231,[51.0],29PPM,[51.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
232,[51.0],29PPN,[51.0],[7.142857142857144E-8],"{""type"":""MultiPoint"",""coordinates"":[]}"
233,[51.0],29PPP,[51.0],[1.9072620697674418],"{""type"":""MultiPoint"",""coordinates"":[]}"
234,[51.0],29PPQ,[51.0],[11.859303395833331],"{""type"":""MultiPoint"",""coordinates"":[]}"
235,[51.0],29PPR,[51.0],[22.09125710526316],"{""type"":""MultiPoint"",""coordinates"":[]}"
236,[51.0],29PQR,[51.0],[20.72488324074075],"{""type"":""MultiPoint"",""coordinates"":[]}"
237,[51.0],29PQS,[51.0],[2.166933093023256],"{""type"":""MultiPoint"",""coordinates"":[]}"
238,[51.0],29PQT,[51.0],[1.907193186046512],"{""type"":""MultiPoint"",""coordinates"":[]}"
239,"[51.0, 94.0]",29QQA,"[51.0, 94.0]","[3.7323681136363636, 99.998605]","{""type"":""MultiPoint"",""coordinates"":[]}"
240,[51.0],29QQU,[51.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
241,[51.0],29QQV,[51.0],[1.9090188837209303],"{""type"":""MultiPoint"",""coordinates"":[]}"
242,[51.0],29QRA,[51.0],[3.771566840909091],"{""type"":""MultiPoint"",""coordinates"":[]}"
243,[51.0],29QRB,[51.0],[1.9063619534883722],"{""type"":""MultiPoint"",""coordinates"":[]}"
244,[51.0],29QRC,[51.0],[3.7284053636363637],"{""type"":""MultiPoint"",""coordinates"":[]}"
245,[51.0],29QRD,[51.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
246,[51.0],29QRE,[51.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
247,[51.0],30QTH,[51.0],[3.720438204545454],"{""type"":""MultiPoint"",""coordinates"":[]}"
248,[51.0],30QTJ,[51.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
249,[51.0],30QTK,[51.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
250,"[94.0, 51.0]",28LEN,"[94.0, 51.0]","[63.70160704545454, 88.42231313636364]","{""type"":""MultiPoint"",""coordinates"":[]}"
251,"[94.0, 51.0]",28LEP,"[94.0, 51.0]","[3.745116045454545, 96.97419081818184]","{""type"":""MultiPoint"",""coordinates"":[]}"
252,"[51.0, 94.0]",28LFN,"[51.0, 94.0]","[24.49629959090909, 91.62020609090908]","{""type"":""MultiPoint"",""coordinates"":[]}"
253,"[51.0, 94.0]",28LFP,"[51.0, 94.0]","[12.242349863636361, 68.8572766818182]","{""type"":""MultiPoint"",""coordinates"":[]}"
254,"[51.0, 94.0]",28LFQ,"[51.0, 94.0]","[29.553428571428565, 51.7348087826087]","{""type"":""MultiPoint"",""coordinates"":[]}"
255,[51.0],28LGM,[51.0],[91.76103014285714],"{""type"":""MultiPoint"",""coordinates"":[]}"
